"ISO time"	"unixtime"	"track name"	"track mbid"	"artist name"	"artist mbid"	"uncorrected track name"	"uncorrected track mbid"	"uncorrected artist name"	"uncorrected artist mbid"	"album name"	"album mbid"	"album artist name"	"album artist mbid"
"2009-04-08T14:33:15"	"1239201195"	"Other Side of the World"	"b889ca2c-da06-4d71-ae26-393598ef9ce2"	"KT Tunstall"	"951d2103-9c7d-4849-ae60-88bf6aa4790b"	"Other Side of the World"	"b889ca2c-da06-4d71-ae26-393598ef9ce2"	"KT Tunstall"	"951d2103-9c7d-4849-ae60-88bf6aa4790b"	"Eye to the Telescope"	"0fa46ccc-b5e0-4729-827e-244a7eff3afe"	"KT Tunstall"	"951d2103-9c7d-4849-ae60-88bf6aa4790b"
"2009-04-08T14:33:17"	"1239201197"	"Let It Be Me"	"4e5c73ea-b15e-4e78-b54c-602047c18644"	"Ray LaMontagne"	"99a2d404-d086-4800-93f9-3064688502d0"	"Let It Be Me"	"4e5c73ea-b15e-4e78-b54c-602047c18644"	"Ray LaMontagne"	"99a2d404-d086-4800-93f9-3064688502d0"	""	""	""	""
"2009-04-09T10:15:58"	"1239272158"	"1973"	"c584858b-84e3-48dd-a668-565a529abda2"	"James Blunt"	"e959c338-258b-4d0f-a91a-cb6b9b7f738c"	"1973"	"c584858b-84e3-48dd-a668-565a529abda2"	"James Blunt"	"e959c338-258b-4d0f-a91a-cb6b9b7f738c"	"All the Lost Souls"	"98e50cf6-06fd-4259-8128-ea60972808fa"	"James Blunt"	"e959c338-258b-4d0f-a91a-cb6b9b7f738c"
"2009-04-09T10:16:00"	"1239272160"	"Shiver"	"b46e10fc-a041-4821-a897-60db491146e6"	"Maroon 5"	"0ab49580-c84f-44d4-875f-d83760ea2cfe"	"Shiver"	"b46e10fc-a041-4821-a897-60db491146e6"	"Maroon 5"	"0ab49580-c84f-44d4-875f-d83760ea2cfe"	"Songs About Jane"	"15e1342b-67c4-3d19-b099-da88051a0c72"	"Maroon 5"	"0ab49580-c84f-44d4-875f-d83760ea2cfe"
"2009-04-09T11:00:17"	"1239274817"	"Fight the Power"	"09ecf0f1-dd40-4a44-bc63-1274368036b9"	"Public Enemy"	"897aa895-896d-4ae5-bf87-c50b55e05859"	"Fight the Power"	"09ecf0f1-dd40-4a44-bc63-1274368036b9"	"Public Enemy"	"897aa895-896d-4ae5-bf87-c50b55e05859"	"Fear of a Black Planet"	"2008b944-cc17-3ad1-92f3-8ca7c8078f48"	"Public Enemy"	"897aa895-896d-4ae5-bf87-c50b55e05859"
"2009-04-12T16:29:09"	"1239553749"	"Piece of Me"	""	"Britney Spears"	"2f4f5d16-7102-4110-97fd-f5c365d6bb26"	"Piece of Me"	""	"Britney Spears"	"2f4f5d16-7102-4110-97fd-f5c365d6bb26"	"Blackout"	"0055dbfb-9bf5-45d3-9c11-069128ee9212"	"Britney Spears"	"2f4f5d16-7102-4110-97fd-f5c365d6bb26"
"2009-04-12T16:43:57"	"1239554637"	"The Wonders of You"	"03446110-bac3-4c31-a219-4faa02ed490a"	"Andy Hunter°"	"950e5ae2-2d7d-46de-9ed8-5e9d5617bbab"	"The Wonders Of You"	"b6826868-3b82-47d1-82cb-063a1bc035ad"	"Andy Hunter"	"49f189c4-dd9b-4758-b220-a1990b205537"	"Exodus"	""	"Andy Hunter"	"49f189c4-dd9b-4758-b220-a1990b205537"
"2009-04-12T16:44:06"	"1239554646"	"Invisible"	"2d9d53d0-356b-408d-b7fd-ed5f6a695e94"	"Hotwire"	"894a3373-f7d7-497c-aee4-3c31af7c40a3"	"Invisible"	"2d9d53d0-356b-408d-b7fd-ed5f6a695e94"	"Hotwire"	"894a3373-f7d7-497c-aee4-3c31af7c40a3"	"The Routine"	"82468545-e20f-44bb-b48f-c81089acbe16"	"Hotwire"	"894a3373-f7d7-497c-aee4-3c31af7c40a3"
"2009-04-12T16:44:11"	"1239554651"	"To Hell We Ride"	"1f94796d-1c00-438b-87e2-9409117b626e"	"Lostprophets"	"ef6e2e49-aa93-41bd-89b0-8c7d2f260a83"	"To Hell We Ride"	"1f94796d-1c00-438b-87e2-9409117b626e"	"Lostprophets"	"ef6e2e49-aa93-41bd-89b0-8c7d2f260a83"	"Start Something"	"5d52f1e3-4e3a-484e-97b2-767bdd42df18"	"Lostprophets"	"ef6e2e49-aa93-41bd-89b0-8c7d2f260a83"
"2009-04-12T16:44:20"	"1239554660"	"Glitterball"	""	"FC/Kahuna"	""	"Glitterball"	""	"FC/Kahuna"	""	"Machine Says Yes"	""	"FC/Kahuna"	""
"2009-04-12T16:44:26"	"1239554666"	"Two-Lane Blacktop"	"7547bb03-1b5c-4ae2-a8d4-d75bc2e603aa"	"Rob Zombie"	"c995a379-60b9-404b-bd97-a7e2de0751d3"	"Two-Lane Blacktop"	"7547bb03-1b5c-4ae2-a8d4-d75bc2e603aa"	"Rob Zombie"	"c995a379-60b9-404b-bd97-a7e2de0751d3"	"Greatest Hits: Past, Present & Future"	""	"Rob Zombie"	"c995a379-60b9-404b-bd97-a7e2de0751d3"
"2009-04-12T16:44:33"	"1239554673"	"Throw It Up"	""	"Lil Jon & The East Side Boyz"	"243c6f61-d83b-4459-bebd-5899df0da111"	"Throw It Up"	""	"Lil Jon & The East Side Boyz"	"243c6f61-d83b-4459-bebd-5899df0da111"	"Kings Of Crunk"	"e4eb5f4f-2fa2-4615-8288-d6e07d6c5e92"	"Lil Jon & The East Side Boyz"	"243c6f61-d83b-4459-bebd-5899df0da111"
"2009-04-12T16:45:05"	"1239554705"	"Fortress Europe"	"09c88611-bb48-4f77-87dc-f46c4949962a"	"Asian Dub Foundation"	"db612997-f11e-424d-8b41-cf410a433656"	"Fortress Europe"	"09c88611-bb48-4f77-87dc-f46c4949962a"	"Asian Dub Foundation"	"db612997-f11e-424d-8b41-cf410a433656"	"Enemy Of The Enemy"	"1c51d061-6a91-438f-925d-35e499d23a49"	"Asian Dub Foundation"	"db612997-f11e-424d-8b41-cf410a433656"
"2009-04-12T16:45:08"	"1239554708"	"Doomsday"	"2a57242d-93e1-4a93-ab7a-52f503e61dc1"	"Overseer"	"48f24031-f0fa-48fe-b057-1fed2db77e66"	"Doomsday"	"2a57242d-93e1-4a93-ab7a-52f503e61dc1"	"Overseer"	"48f24031-f0fa-48fe-b057-1fed2db77e66"	"Wreckage"	"ac078d45-f237-4920-98bb-1c8b804e219d"	"Overseer"	"48f24031-f0fa-48fe-b057-1fed2db77e66"
"2009-04-12T16:45:17"	"1239554717"	"Nothing But You"	""	"Paul van Dyk"	"092ca127-2e07-4cbd-9cba-e412b4ddddd9"	"Nothing But You"	""	"Paul van Dyk"	"092ca127-2e07-4cbd-9cba-e412b4ddddd9"	"Ultimate Dance"	"1009c6d5-a35f-43af-967e-682a06da595e"	"Various Artists"	"023671ff-b1ad-4133-a4f3-aadaaadfd2e0"
"2009-04-12T16:45:24"	"1239554724"	"Broken Promises"	"07137441-674d-4a6d-98b6-2ab0af374fb7"	"Element Eighty"	"93336372-424a-4c88-8e79-890053f63337"	"Broken Promises"	"07137441-674d-4a6d-98b6-2ab0af374fb7"	"Element Eighty"	"93336372-424a-4c88-8e79-890053f63337"	"Element Eighty"	"78408ce6-5563-49c8-854a-6bf7698da886"	"Element Eighty"	"93336372-424a-4c88-8e79-890053f63337"
"2009-04-12T16:45:30"	"1239554730"	"Snapshot"	"5154fd75-43b7-4767-841c-73e711005d7c"	"Fluke"	"3c3d3ad8-3935-4c00-affb-768563916f36"	"Snapshot"	"5154fd75-43b7-4767-841c-73e711005d7c"	"Fluke"	"3c3d3ad8-3935-4c00-affb-768563916f36"	"Puppy"	"a80b68e3-227b-4536-9b25-9c0aa51c1359"	"Fluke"	"3c3d3ad8-3935-4c00-affb-768563916f36"
"2009-04-12T16:45:41"	"1239554741"	"Who's Who"	"26b79596-34fc-4e18-9ee3-2aa7e797cc2c"	"Dilated Peoples"	"c71abd83-9d66-4c7b-9f0d-c9c36e85a955"	"Who's Who"	"26b79596-34fc-4e18-9ee3-2aa7e797cc2c"	"Dilated Peoples"	"c71abd83-9d66-4c7b-9f0d-c9c36e85a955"	"Neighborhood Watch"	"2f8de180-a885-4b19-9964-a35fc6d154cc"	"Dilated Peoples"	"c71abd83-9d66-4c7b-9f0d-c9c36e85a955"
"2009-04-12T16:45:48"	"1239554748"	"Quarter"	"135dd0d2-4b50-4fe0-a1b5-8979bcf76810"	"Fuel"	"2a5a3b60-d468-4b62-a28f-9c410ad3f71d"	"Quarter"	"135dd0d2-4b50-4fe0-a1b5-8979bcf76810"	"Fuel"	"2a5a3b60-d468-4b62-a28f-9c410ad3f71d"	"Natural Selection"	"c4c27547-665e-4992-8825-a2d3fbc362bb"	"Fuel"	"2a5a3b60-d468-4b62-a28f-9c410ad3f71d"
"2009-04-12T16:45:51"	"1239554751"	"To Hell We Ride"	"1f94796d-1c00-438b-87e2-9409117b626e"	"Lostprophets"	"ef6e2e49-aa93-41bd-89b0-8c7d2f260a83"	"To Hell We Ride"	"1f94796d-1c00-438b-87e2-9409117b626e"	"Lostprophets"	"ef6e2e49-aa93-41bd-89b0-8c7d2f260a83"	"Start Something"	"5d52f1e3-4e3a-484e-97b2-767bdd42df18"	"Lostprophets"	"ef6e2e49-aa93-41bd-89b0-8c7d2f260a83"
"2009-04-12T16:45:54"	"1239554754"	"Invisible"	"2d9d53d0-356b-408d-b7fd-ed5f6a695e94"	"Hotwire"	"894a3373-f7d7-497c-aee4-3c31af7c40a3"	"Invisible"	"2d9d53d0-356b-408d-b7fd-ed5f6a695e94"	"Hotwire"	"894a3373-f7d7-497c-aee4-3c31af7c40a3"	"The Routine"	"82468545-e20f-44bb-b48f-c81089acbe16"	"Hotwire"	"894a3373-f7d7-497c-aee4-3c31af7c40a3"
"2009-04-12T16:46:01"	"1239554761"	"Glitterball"	""	"FC/Kahuna"	""	"Glitterball"	""	"FC/Kahuna"	""	"Machine Says Yes"	""	"FC/Kahuna"	""
"2009-04-12T16:46:04"	"1239554764"	"Nothing But You"	""	"Paul van Dyk"	"092ca127-2e07-4cbd-9cba-e412b4ddddd9"	"Nothing But You"	""	"Paul van Dyk"	"092ca127-2e07-4cbd-9cba-e412b4ddddd9"	"Ultimate Dance"	"1009c6d5-a35f-43af-967e-682a06da595e"	"Various Artists"	"023671ff-b1ad-4133-a4f3-aadaaadfd2e0"
"2009-04-12T16:46:11"	"1239554771"	"Fortress Europe"	"09c88611-bb48-4f77-87dc-f46c4949962a"	"Asian Dub Foundation"	"db612997-f11e-424d-8b41-cf410a433656"	"Fortress Europe"	"09c88611-bb48-4f77-87dc-f46c4949962a"	"Asian Dub Foundation"	"db612997-f11e-424d-8b41-cf410a433656"	"Enemy Of The Enemy"	"1c51d061-6a91-438f-925d-35e499d23a49"	"Asian Dub Foundation"	"db612997-f11e-424d-8b41-cf410a433656"
"2009-04-12T16:46:11"	"1239554771"	"Two-Lane Blacktop"	"7547bb03-1b5c-4ae2-a8d4-d75bc2e603aa"	"Rob Zombie"	"c995a379-60b9-404b-bd97-a7e2de0751d3"	"Two-Lane Blacktop"	"7547bb03-1b5c-4ae2-a8d4-d75bc2e603aa"	"Rob Zombie"	"c995a379-60b9-404b-bd97-a7e2de0751d3"	"Greatest Hits: Past, Present & Future"	""	"Rob Zombie"	"c995a379-60b9-404b-bd97-a7e2de0751d3"
"2009-04-12T16:46:22"	"1239554782"	"The Wonders of You"	"03446110-bac3-4c31-a219-4faa02ed490a"	"Andy Hunter°"	"950e5ae2-2d7d-46de-9ed8-5e9d5617bbab"	"The Wonders Of You"	"b6826868-3b82-47d1-82cb-063a1bc035ad"	"Andy Hunter"	"49f189c4-dd9b-4758-b220-a1990b205537"	"Exodus"	""	"Andy Hunter"	"49f189c4-dd9b-4758-b220-a1990b205537"
"2009-04-12T16:46:26"	"1239554786"	"Supermoves"	"058e5dba-70a3-46ab-925d-f7e2b28bd6ec"	"Overseer"	"48f24031-f0fa-48fe-b057-1fed2db77e66"	"Supermoves"	"058e5dba-70a3-46ab-925d-f7e2b28bd6ec"	"Overseer"	"48f24031-f0fa-48fe-b057-1fed2db77e66"	"Wreckage"	"ac078d45-f237-4920-98bb-1c8b804e219d"	"Overseer"	"48f24031-f0fa-48fe-b057-1fed2db77e66"
"2009-04-12T16:46:40"	"1239554800"	"Who's Who"	"26b79596-34fc-4e18-9ee3-2aa7e797cc2c"	"Dilated Peoples"	"c71abd83-9d66-4c7b-9f0d-c9c36e85a955"	"Who's Who"	"26b79596-34fc-4e18-9ee3-2aa7e797cc2c"	"Dilated Peoples"	"c71abd83-9d66-4c7b-9f0d-c9c36e85a955"	"Neighborhood Watch"	"2f8de180-a885-4b19-9964-a35fc6d154cc"	"Dilated Peoples"	"c71abd83-9d66-4c7b-9f0d-c9c36e85a955"
"2009-04-12T16:46:45"	"1239554805"	"Snapshot"	"5154fd75-43b7-4767-841c-73e711005d7c"	"Fluke"	"3c3d3ad8-3935-4c00-affb-768563916f36"	"Snapshot"	"5154fd75-43b7-4767-841c-73e711005d7c"	"Fluke"	"3c3d3ad8-3935-4c00-affb-768563916f36"	"Puppy"	"a80b68e3-227b-4536-9b25-9c0aa51c1359"	"Fluke"	"3c3d3ad8-3935-4c00-affb-768563916f36"
"2009-04-12T16:46:49"	"1239554809"	"Nothing But You"	""	"Paul van Dyk"	"092ca127-2e07-4cbd-9cba-e412b4ddddd9"	"Nothing But You"	""	"Paul van Dyk"	"092ca127-2e07-4cbd-9cba-e412b4ddddd9"	"Ultimate Dance"	"1009c6d5-a35f-43af-967e-682a06da595e"	"Various Artists"	"023671ff-b1ad-4133-a4f3-aadaaadfd2e0"
"2009-04-12T16:46:54"	"1239554814"	"Fortress Europe"	"09c88611-bb48-4f77-87dc-f46c4949962a"	"Asian Dub Foundation"	"db612997-f11e-424d-8b41-cf410a433656"	"Fortress Europe"	"09c88611-bb48-4f77-87dc-f46c4949962a"	"Asian Dub Foundation"	"db612997-f11e-424d-8b41-cf410a433656"	"Enemy Of The Enemy"	"1c51d061-6a91-438f-925d-35e499d23a49"	"Asian Dub Foundation"	"db612997-f11e-424d-8b41-cf410a433656"
"2009-04-12T16:46:58"	"1239554818"	"Doomsday"	"2a57242d-93e1-4a93-ab7a-52f503e61dc1"	"Overseer"	"48f24031-f0fa-48fe-b057-1fed2db77e66"	"Doomsday"	"2a57242d-93e1-4a93-ab7a-52f503e61dc1"	"Overseer"	"48f24031-f0fa-48fe-b057-1fed2db77e66"	"Wreckage"	"ac078d45-f237-4920-98bb-1c8b804e219d"	"Overseer"	"48f24031-f0fa-48fe-b057-1fed2db77e66"
"2009-04-12T16:47:01"	"1239554821"	"To Hell We Ride"	"1f94796d-1c00-438b-87e2-9409117b626e"	"Lostprophets"	"ef6e2e49-aa93-41bd-89b0-8c7d2f260a83"	"To Hell We Ride"	"1f94796d-1c00-438b-87e2-9409117b626e"	"Lostprophets"	"ef6e2e49-aa93-41bd-89b0-8c7d2f260a83"	"Start Something"	"5d52f1e3-4e3a-484e-97b2-767bdd42df18"	"Lostprophets"	"ef6e2e49-aa93-41bd-89b0-8c7d2f260a83"
"2009-04-12T16:47:05"	"1239554825"	"Two-Lane Blacktop"	"7547bb03-1b5c-4ae2-a8d4-d75bc2e603aa"	"Rob Zombie"	"c995a379-60b9-404b-bd97-a7e2de0751d3"	"Two-Lane Blacktop"	"7547bb03-1b5c-4ae2-a8d4-d75bc2e603aa"	"Rob Zombie"	"c995a379-60b9-404b-bd97-a7e2de0751d3"	"Greatest Hits: Past, Present & Future"	""	"Rob Zombie"	"c995a379-60b9-404b-bd97-a7e2de0751d3"
"2009-04-12T16:47:08"	"1239554828"	"Invisible"	"2d9d53d0-356b-408d-b7fd-ed5f6a695e94"	"Hotwire"	"894a3373-f7d7-497c-aee4-3c31af7c40a3"	"Invisible"	"2d9d53d0-356b-408d-b7fd-ed5f6a695e94"	"Hotwire"	"894a3373-f7d7-497c-aee4-3c31af7c40a3"	"The Routine"	"82468545-e20f-44bb-b48f-c81089acbe16"	"Hotwire"	"894a3373-f7d7-497c-aee4-3c31af7c40a3"
"2009-04-12T16:47:16"	"1239554836"	"Broken Promises"	"07137441-674d-4a6d-98b6-2ab0af374fb7"	"Element Eighty"	"93336372-424a-4c88-8e79-890053f63337"	"Broken Promises"	"07137441-674d-4a6d-98b6-2ab0af374fb7"	"Element Eighty"	"93336372-424a-4c88-8e79-890053f63337"	"Element Eighty"	"78408ce6-5563-49c8-854a-6bf7698da886"	"Element Eighty"	"93336372-424a-4c88-8e79-890053f63337"
"2009-04-12T16:47:16"	"1239554836"	"The Wonders of You"	"03446110-bac3-4c31-a219-4faa02ed490a"	"Andy Hunter°"	"950e5ae2-2d7d-46de-9ed8-5e9d5617bbab"	"The Wonders Of You"	"b6826868-3b82-47d1-82cb-063a1bc035ad"	"Andy Hunter"	"49f189c4-dd9b-4758-b220-a1990b205537"	"Exodus"	""	"Andy Hunter"	"49f189c4-dd9b-4758-b220-a1990b205537"
"2009-04-12T16:47:31"	"1239554851"	"Glitterball"	""	"FC/Kahuna"	""	"Glitterball"	""	"FC/Kahuna"	""	"Machine Says Yes"	""	"FC/Kahuna"	""
"2009-04-12T16:47:31"	"1239554851"	"Who's Who"	"26b79596-34fc-4e18-9ee3-2aa7e797cc2c"	"Dilated Peoples"	"c71abd83-9d66-4c7b-9f0d-c9c36e85a955"	"Who's Who"	"26b79596-34fc-4e18-9ee3-2aa7e797cc2c"	"Dilated Peoples"	"c71abd83-9d66-4c7b-9f0d-c9c36e85a955"	"Neighborhood Watch"	"2f8de180-a885-4b19-9964-a35fc6d154cc"	"Dilated Peoples"	"c71abd83-9d66-4c7b-9f0d-c9c36e85a955"
"2009-04-12T16:47:35"	"1239554855"	"Quarter"	"135dd0d2-4b50-4fe0-a1b5-8979bcf76810"	"Fuel"	"2a5a3b60-d468-4b62-a28f-9c410ad3f71d"	"Quarter"	"135dd0d2-4b50-4fe0-a1b5-8979bcf76810"	"Fuel"	"2a5a3b60-d468-4b62-a28f-9c410ad3f71d"	"Natural Selection"	"c4c27547-665e-4992-8825-a2d3fbc362bb"	"Fuel"	"2a5a3b60-d468-4b62-a28f-9c410ad3f71d"
"2009-04-12T16:47:43"	"1239554863"	"Throw It Up"	""	"Lil Jon & The East Side Boyz"	"243c6f61-d83b-4459-bebd-5899df0da111"	"Throw It Up"	""	"Lil Jon & The East Side Boyz"	"243c6f61-d83b-4459-bebd-5899df0da111"	"Kings Of Crunk"	"e4eb5f4f-2fa2-4615-8288-d6e07d6c5e92"	"Lil Jon & The East Side Boyz"	"243c6f61-d83b-4459-bebd-5899df0da111"
"2009-04-12T16:47:52"	"1239554872"	"Lovers And Friends"	""	"Lil Jon & The East Side Boyz"	"243c6f61-d83b-4459-bebd-5899df0da111"	"Lovers And Friends"	""	"Lil Jon & The East Side Boyz"	"243c6f61-d83b-4459-bebd-5899df0da111"	"Crunk Juice"	"77247b7f-51da-468c-bcfd-6a365ed0ef57"	"Lil Jon & The East Side Boyz"	"243c6f61-d83b-4459-bebd-5899df0da111"
"2009-04-12T16:48:44"	"1239554924"	"Trigger Man"	"8f695ace-4d55-48ae-b094-9d6ca571080b"	"Mix Master Mike"	"f874ea71-ab00-478b-a09a-d63a3e6e1677"	"Trigger Man"	"8f695ace-4d55-48ae-b094-9d6ca571080b"	"Mix Master Mike"	"f874ea71-ab00-478b-a09a-d63a3e6e1677"	"Bangzilla"	"213e5017-1b0a-4cf1-9dc8-45d7a014091e"	"Mix Master Mike"	"f874ea71-ab00-478b-a09a-d63a3e6e1677"
"2009-04-12T16:56:44"	"1239555404"	"San Jose"	"725989ca-663c-4a48-be3b-dcb2fc6af86e"	"Joe Purdy"	"86200eea-a1b0-4209-9f58-f05aacd9da0f"	"San Jose"	"725989ca-663c-4a48-be3b-dcb2fc6af86e"	"Joe Purdy"	"86200eea-a1b0-4209-9f58-f05aacd9da0f"	"Take My Blanket and Go"	"3cc35490-1ed9-4b17-8cb6-3b90a79bd780"	"Joe Purdy"	"86200eea-a1b0-4209-9f58-f05aacd9da0f"
"2009-04-18T16:06:44"	"1240070804"	"Princess"	"6b2113df-43f7-4d19-bfbe-804536d389ba"	"Matt Nathanson"	"e28dbf43-a2d9-4651-908f-1879ad67d30e"	"Princess"	"6b2113df-43f7-4d19-bfbe-804536d389ba"	"Matt Nathanson"	"e28dbf43-a2d9-4651-908f-1879ad67d30e"	"2004-10-01: Urbana, IL, USA (disc 1)"	""	"Matt Nathanson"	"e28dbf43-a2d9-4651-908f-1879ad67d30e"
"2010-01-27T04:42:34"	"1264567354"	"Divebomb"	"1cbbfef4-2955-4209-b8a1-5f37f7b25f76"	"The Whip"	"9de23f23-f207-411c-9889-af24fe7edf52"	"Divebomb"	"1cbbfef4-2955-4209-b8a1-5f37f7b25f76"	"The Whip"	"9de23f23-f207-411c-9889-af24fe7edf52"	"Kitsune Maison 4"	""	"Various Artists"	"023671ff-b1ad-4133-a4f3-aadaaadfd2e0"
"2010-01-27T16:17:19"	"1264609039"	"TiK ToK"	"b0beacbe-121b-45d4-9558-a563d0dc4168"	"Ke$ha"	"d20c9b30-d59e-4426-b804-82a0e54dbe14"	"TiK ToK"	"b0beacbe-121b-45d4-9558-a563d0dc4168"	"Ke$ha"	"d20c9b30-d59e-4426-b804-82a0e54dbe14"	"TiK ToK"	"24cda08c-a22c-4568-8aaf-93afbd2448fc"	"Ke$ha"	"d20c9b30-d59e-4426-b804-82a0e54dbe14"
"2010-01-27T16:17:23"	"1264609043"	"Crazy Talk"	"14a98569-df72-4125-aefa-d1ec7c2faabe"	"Space Cowboy"	"92f29d03-1d89-42a6-9ea7-ed17bc5d6dc1"	"Crazy Talk"	"14a98569-df72-4125-aefa-d1ec7c2faabe"	"Space Cowboy"	"92f29d03-1d89-42a6-9ea7-ed17bc5d6dc1"	"Across The Sky"	"6b1a3757-ee8a-4c58-b8c2-35dd70567c53"	"Space Cowboy"	"92f29d03-1d89-42a6-9ea7-ed17bc5d6dc1"
"2010-01-27T16:17:27"	"1264609047"	"Jump"	"5672cbf7-ce48-4eac-b04b-f10407c94816"	"Madonna"	"79239441-bfd5-4981-a70c-55c3f15c1287"	"Jump"	"5672cbf7-ce48-4eac-b04b-f10407c94816"	"Madonna"	"79239441-bfd5-4981-a70c-55c3f15c1287"	"Confessions on a Dance Floor"	"8eb5bdf9-9679-4916-869e-3becfa427599"	"Madonna"	"79239441-bfd5-4981-a70c-55c3f15c1287"
"2010-01-27T17:38:29"	"1264613909"	"Silent Night"	"3c0728e6-940a-4722-917e-a0e0df8f571d"	"Susan Boyle"	"eefcf168-6b1b-46ec-9b75-f8a01161abb5"	"Silent Night"	"3c0728e6-940a-4722-917e-a0e0df8f571d"	"Susan Boyle"	"eefcf168-6b1b-46ec-9b75-f8a01161abb5"	"I Dreamed A Dream"	"5e5f9480-5a26-3136-b66f-b63569abeea2"	"Susan Boyle"	"eefcf168-6b1b-46ec-9b75-f8a01161abb5"
"2010-01-28T04:32:43"	"1264653163"	"Angry Angel"	"09e70611-d39b-4241-8030-27c07a2ed5cf"	"Imogen Heap"	"328d146c-79f1-4eb6-9e40-8ee5710c14e5"	"Angry Angel"	"09e70611-d39b-4241-8030-27c07a2ed5cf"	"Imogen Heap"	"328d146c-79f1-4eb6-9e40-8ee5710c14e5"	"I Megaphone"	"7d68d9a6-46bc-31c4-a510-04b692ddb5e0"	"Imogen Heap"	"328d146c-79f1-4eb6-9e40-8ee5710c14e5"
"2010-01-28T04:53:01"	"1264654381"	"Human Nature"	"6e0ebcbd-a62f-4834-b112-66bac47c141a"	"Miles Davis"	"561d854a-6a28-4aa7-8c99-323e6ce46c2a"	"Human Nature"	"6e0ebcbd-a62f-4834-b112-66bac47c141a"	"Miles Davis"	"561d854a-6a28-4aa7-8c99-323e6ce46c2a"	"Live Around the World"	"c22b1200-e792-4126-b6a9-5b48ac326ee6"	"Miles Davis"	"561d854a-6a28-4aa7-8c99-323e6ce46c2a"
"2010-01-28T18:15:00"	"1264702500"	"Sunshine Of Your Love"	"ad284bf9-5ede-419f-bfa9-3369fe5c20a9"	"Eric Clapton"	"05c35c95-dcbd-4492-b091-7f05a2091d47"	"Sunshine Of Your Love"	"ad284bf9-5ede-419f-bfa9-3369fe5c20a9"	"Eric Clapton"	"05c35c95-dcbd-4492-b091-7f05a2091d47"	"24 Nights (disc 1)"	""	"Eric Clapton"	"05c35c95-dcbd-4492-b091-7f05a2091d47"
"2010-01-28T18:39:36"	"1264703976"	"Heartache Tonight"	"08586971-c589-4c88-9150-c79888b9f60c"	"Eagles"	"c7fe8416-6a18-41dd-b636-3827503c34ea"	"Heartache Tonight"	"08586971-c589-4c88-9150-c79888b9f60c"	"Eagles"	"c7fe8416-6a18-41dd-b636-3827503c34ea"	"The Very Best of the Eagles"	"84e59261-7356-3654-9190-9b84997fb93d"	"Eagles"	"c7fe8416-6a18-41dd-b636-3827503c34ea"
"2010-01-28T18:41:45"	"1264704105"	"Missing You"	"ed93837b-3a46-42ff-a4a5-30aa65140f2c"	"Chris de Burgh"	"0c2d1de8-fc3a-4ca9-a90b-eea69a5968a5"	"Missing You"	"ed93837b-3a46-42ff-a4a5-30aa65140f2c"	"Chris de Burgh"	"0c2d1de8-fc3a-4ca9-a90b-eea69a5968a5"	"The Love Songs"	"4ddf3dac-70ec-465e-80db-0c00520a244c"	"Chris de Burgh"	"0c2d1de8-fc3a-4ca9-a90b-eea69a5968a5"
"2010-01-28T19:34:54"	"1264707294"	"Ebeneezer Goode"	"7787a540-c7f1-4a43-8e05-5a2ba2409e19"	"The Shamen"	"f22e793d-9a7e-4ec9-9d86-7a8528688abd"	"Ebeneezer Goode"	"7787a540-c7f1-4a43-8e05-5a2ba2409e19"	"The Shamen"	"f22e793d-9a7e-4ec9-9d86-7a8528688abd"	"different drum"	"2d9a654c-49b2-3d3c-a418-f4b2b4105ba9"	"The Shamen"	"f22e793d-9a7e-4ec9-9d86-7a8528688abd"
"2010-01-29T10:41:02"	"1264761662"	"Another Place to Fall"	"0d8fddf4-1351-47e0-b547-b2eb1b1f14b2"	"KT Tunstall"	"951d2103-9c7d-4849-ae60-88bf6aa4790b"	"Another Place to Fall"	"0d8fddf4-1351-47e0-b547-b2eb1b1f14b2"	"KT Tunstall"	"951d2103-9c7d-4849-ae60-88bf6aa4790b"	"Eye to the Telescope"	"0fa46ccc-b5e0-4729-827e-244a7eff3afe"	"KT Tunstall"	"951d2103-9c7d-4849-ae60-88bf6aa4790b"
"2010-01-29T12:55:16"	"1264769716"	"Different Rhythms Different People"	"56b7a019-be17-4c45-b1d8-9a7f7140e73b"	"Us3"	"b370defd-86cc-42f3-85b4-7c2a8305c04a"	"Different Rhythms, Different People"	""	"Us3"	"b370defd-86cc-42f3-85b4-7c2a8305c04a"	""	""	""	""
"2010-01-29T12:55:20"	"1264769720"	"Get Misunderstood"	"1a5ce3fe-27c0-4283-9c29-3d5faac6c93f"	"Troublemakers"	"7ef8570d-96aa-49a2-912b-8a1dc4cd1783"	"Get Misunderstood"	"1a5ce3fe-27c0-4283-9c29-3d5faac6c93f"	"Troublemakers"	"7ef8570d-96aa-49a2-912b-8a1dc4cd1783"	"Doubts & Convictions"	"4f64765a-7b6f-49c4-8516-5ee7a64f130e"	"Troublemakers"	"7ef8570d-96aa-49a2-912b-8a1dc4cd1783"
